86 86
80 31 66
80 32 66
80 33 66
80 34 66
80 35 66
80 36 66
80 37 66
80 38 66
80 39 66
80 40 66
80 41 66
80 42 66
80 43 66
80 44 66
80 45 66
80 46 67
80 47 68
80 48 69
80 49 70
80 50 71
80 51 -1
80 52 64
80 53 64
80 54 64
80 55 64
80 56 64
80 57 64
80 58 64
80 59 64
80 60 64
80 61 64
80 62 64
80 63 64
80 64 64
80 65 64
80 66 64
80 67 64
80 68 64
80 69 64
80 70 64
80 71 64
80 72 64
80 73 64
80 74 64
80 75 64
80 76 64
80 77 64
80 78 64
80 79 64
80 80 65
80 81 66
80 82 67
80 83 68
80 84 69
80 85 -1
81 0 -1
81 1 86
81 2 85
81 3 84
81 4 84
81 5 84
81 6 84
81 7 84
81 8 84
81 9 84
81 10 84
81 11 84
81 12 84
81 13 84
81 14 84
81 15 84
81 16 84
81 17 -1
81 18 69
81 19 68
81 20 67
81 21 67
81 22 67
81 23 67
81 24 67
81 25 67
81 26 67
81 27 67
81 28 67
81 29 67
81 30 67
81 31 67
81 32 67
81 33 67
81 34 67
81 35 67
81 36 67
81 37 67
81 38 67
81 39 67
81 40 67
81 41 67
81 42 67
81 43 67
81 44 67
81 45 67
81 46 67
81 47 68
81 48 69
81 49 70
81 50 71
81 51 -1
81 52 65
81 53 65
81 54 65
81 55 65
81 56 65
81 57 65
81 58 65
81 59 65
81 60 65
81 61 65
81 62 65
81 63 65
81 64 65
81 65 65
81 66 65
81 67 65
81 68 65
81 69 65
81 70 65
81 71 65
81 72 65
81 73 65
81 74 65
81 75 65
81 76 65
81 77 65
81 78 65
81 79 65
81 80 65
81 81 66
81 82 67
81 83 68
81 84 69
81 85 -1
82 0 -1
82 1 86
82 2 85
82 3 85
82 4 85
82 5 85
82 6 85
82 7 85
82 8 85
82 9 85
82 10 85
82 11 85
82 12 85
82 13 85
82 14 85
82 15 85
82 16 85
82 17 -1
82 18 69
82 19 68
82 20 68
82 21 68
82 22 68
82 23 68
82 24 68
82 25 68
82 26 68
82 27 68
82 28 68
82 29 68
82 30 68
82 31 68
82 32 68
82 33 68
82 34 68
82 35 68
82 36 68
82 37 68
82 38 68
82 39 68
82 40 68
82 41 68
82 42 68
82 43 68
82 44 68
82 45 68
82 46 68
82 47 68
82 48 69
82 49 70
82 50 71
82 51 -1
82 52 66
82 53 66
82 54 66
82 55 66
82 56 66
82 57 66
82 58 66
82 59 66
82 60 66
82 61 66
82 62 66
82 63 66
82 64 66
82 65 66
82 66 66
82 67 66
82 68 66
82 69 66
82 70 66
82 71 66
82 72 66
82 73 66
82 74 66
82 75 66
82 76 66
82 77 66
82 78 66
82 79 66
82 80 66
82 81 66
82 82 67
82 83 68
82 84 69
82 85 -1
83 0 -1
83 1 86
83 2 86
83 3 86
83 4 86
83 5 86
83 6 86
83 7 86
83 8 86
83 9 86
83 10 86
83 11 86
83 12 86
83 13 86
83 14 86
83 15 86
83 16 86
83 17 -1
83 18 69
83 19 69
83 20 69
83 21 69
83 22 69
83 23 69
83 24 69
83 25 69
83 26 69
83 27 69
83 28 69
83 29 69
83 30 69
83 31 69
83 32 69
83 33 69
83 34 69
83 35 69
83 36 69
83 37 69
83 38 69
83 39 69
83 40 69
83 41 69
83 42 69
83 43 69
83 44 69
83 45 69
83 46 69
83 47 69
83 48 69
83 49 70
83 50 71
83 51 -1
83 52 67
83 53 67
83 54 67
83 55 67
83 56 67
83 57 67
83 58 67
83 59 67
83 60 67
83 61 67
83 62 67
83 63 67
83 64 67
83 65 67
83 66 67
83 67 67
83 68 67
83 69 67
83 70 67
83 71 67
83 72 67
83 73 67
83 74 67
83 75 67
83 76 67
83 77 67
83 78 67
83 79 67
83 80 67
83 81 67
83 82 67
83 83 68
83 84 69
83 85 -1
84 0 -1
84 1 87
84 2 87
84 3 87
84 4 87
84 5 87
84 6 87
84 7 87
84 8 87
84 9 87
84 10 87
84 11 87
84 12 87
84 13 87
84 14 87
84 15 87
84 16 87
84 17 -1
84 18 70
84 19 70
84 20 70
84 21 70
84 22 70
84 23 70
84 24 70
84 25 70
84 26 70
84 27 70
84 28 70
84 29 70
84 30 70
84 31 70
84 32 70
84 33 70
84 34 70
84 35 70
84 36 70
84 37 70
84 38 70
84 39 70
84 40 70
84 41 70
84 42 70
84 43 70
84 44 70
84 45 70
84 46 70
84 47 70
84 48 70
84 49 70
84 50 71
84 51 -1
84 52 68
84 53 68
84 54 68
84 55 68
84 56 68
84 57 68
84 58 68
84 59 68
84 60 68
84 61 68
84 62 68
84 63 68
84 64 68
84 65 68
84 66 68
84 67 68
84 68 68
84 69 68
84 70 68
84 71 68
84 72 68
84 73 68
84 74 68
84 75 68
84 76 68
84 77 68
84 78 68
84 79 68
84 80 68
84 81 68
84 82 68
84 83 68
84 84 69
84 85 -1
85 0 -1
85 1 -1
85 2 -1
85 3 -1
85 4 -1
85 5 -1
85 6 -1
85 7 -1
85 8 -1
85 9 -1
85 10 -1
85 11 -1
85 12 -1
85 13 -1
85 14 -1
85 15 -1
85 16 -1
85 17 -1
85 18 -1
85 19 -1
85 20 -1
85 21 -1
85 22 -1
85 23 -1
85 24 -1
85 25 -1
85 26 -1
85 27 -1
85 28 -1
85 29 -1
85 30 -1
85 31 -1
85 32 -1
85 33 -1
85 34 -1
85 35 -1
85 36 -1
85 37 -1
85 38 -1
85 39 -1
85 40 -1
85 41 -1
85 42 -1
85 43 -1
85 44 -1
85 45 -1
85 46 -1
85 47 -1
85 48 -1
85 49 -1
85 50 -1
85 51 -1
85 52 -1
85 53 -1
85 54 -1
85 55 -1
85 56 -1
85 57 -1
85 58 -1
85 59 -1
85 60 -1
85 61 -1
85 62 -1
85 63 -1
85 64 -1
85 65 -1
85 66 -1
85 67 -1
85 68 -1
85 69 -1
85 70 -1
85 71 -1
85 72 -1
85 73 -1
85 74 -1
85 75 -1
85 76 -1
85 77 -1
85 78 -1
85 79 -1
85 80 -1
85 81 -1
85 82 -1
85 83 -1
85 84 -1
85 85 -1
